complaint_id,text,category,priority,sentiment,resolution_time
600,Poor packaging quality,Packaging,Medium,Sad,19
601,Box was broken,Packaging,High,Frustrated,66
602,Poor packaging quality,Packaging,Medium,Sad,26
603,Defective item received,Product,High,Angry,33
604,Need bulk order details,Trade,Medium,Neutral,46
605,Inquiry about pricing,Trade,Low,Neutral,15
606,Inquiry about pricing,Trade,Low,Neutral,68
607,Defective item received,Product,High,Angry,49
608,Damaged packaging,Packaging,High,Frustrated,27
609,Damaged packaging,Packaging,High,Frustrated,26
610,Need bulk order details,Trade,Medium,Neutral,55
611,Damaged packaging,Packaging,High,Frustrated,22
612,Trade-related query,Trade,Low,Neutral,20
613,Damaged packaging,Packaging,High,Frustrated,42
614,Box was broken,Packaging,High,Frustrated,5
615,Product malfunctioning,Product,High,Angry,50
616,Poor packaging quality,Packaging,Medium,Sad,68
617,Poor packaging quality,Packaging,Medium,Sad,23
618,Inquiry about pricing,Trade,Low,Neutral,34
619,Damaged packaging,Packaging,High,Frustrated,71
620,Damaged packaging,Packaging,High,Frustrated,25
621,Poor packaging quality,Packaging,Medium,Sad,3
622,Product malfunctioning,Product,High,Angry,72
623,Product malfunctioning,Product,High,Angry,43
624,Need bulk order details,Trade,Medium,Neutral,66
625,Damaged packaging,Packaging,High,Frustrated,58
626,Need bulk order details,Trade,Medium,Neutral,1
627,Inquiry about pricing,Trade,Low,Neutral,24
628,Product malfunctioning,Product,High,Angry,54
629,Trade-related query,Trade,Low,Neutral,39
630,Poor packaging quality,Packaging,Medium,Sad,70
631,Trade-related query,Trade,Low,Neutral,65
632,Product malfunctioning,Product,High,Angry,30
633,Trade-related query,Trade,Low,Neutral,68
634,Inquiry about pricing,Trade,Low,Neutral,29
635,Defective item received,Product,High,Angry,30
636,Trade-related query,Trade,Low,Neutral,12
637,Inquiry about pricing,Trade,Low,Neutral,55
638,Product stopped working,Product,High,Angry,54
639,Defective item received,Product,High,Angry,46
640,Inquiry about pricing,Trade,Low,Neutral,43
641,Need bulk order details,Trade,Medium,Neutral,18
642,Damaged packaging,Packaging,High,Frustrated,9
643,Defective item received,Product,High,Angry,7
644,Inquiry about pricing,Trade,Low,Neutral,23
645,Defective item received,Product,High,Angry,61
646,Need bulk order details,Trade,Medium,Neutral,23
647,Box was broken,Packaging,High,Frustrated,36
648,Need bulk order details,Trade,Medium,Neutral,48
649,Defective item received,Product,High,Angry,61
650,Inquiry about pricing,Trade,Low,Neutral,36
651,Poor packaging quality,Packaging,Medium,Sad,4
652,Box was broken,Packaging,High,Frustrated,60
653,Poor packaging quality,Packaging,Medium,Sad,25
654,Box was broken,Packaging,High,Frustrated,67
655,Need bulk order details,Trade,Medium,Neutral,5
656,Poor packaging quality,Packaging,Medium,Sad,7
657,Need bulk order details,Trade,Medium,Neutral,8
658,Product stopped working,Product,High,Angry,18
659,Defective item received,Product,High,Angry,38
660,Inquiry about pricing,Trade,Low,Neutral,39
661,Damaged packaging,Packaging,High,Frustrated,3
662,Box was broken,Packaging,High,Frustrated,44
663,Defective item received,Product,High,Angry,72
664,Box was broken,Packaging,High,Frustrated,69
665,Trade-related query,Trade,Low,Neutral,71
666,Poor packaging quality,Packaging,Medium,Sad,20
667,Poor packaging quality,Packaging,Medium,Sad,30
668,Poor packaging quality,Packaging,Medium,Sad,43
669,Defective item received,Product,High,Angry,39
670,Product stopped working,Product,High,Angry,59
671,Inquiry about pricing,Trade,Low,Neutral,58
672,Defective item received,Product,High,Angry,28
673,Need bulk order details,Trade,Medium,Neutral,18
674,Inquiry about pricing,Trade,Low,Neutral,48
675,Defective item received,Product,High,Angry,30
676,Inquiry about pricing,Trade,Low,Neutral,10
677,Box was broken,Packaging,High,Frustrated,29
678,Defective item received,Product,High,Angry,39
679,Inquiry about pricing,Trade,Low,Neutral,55
680,Need bulk order details,Trade,Medium,Neutral,55
681,Poor packaging quality,Packaging,Medium,Sad,67
682,Trade-related query,Trade,Low,Neutral,36
683,Poor packaging quality,Packaging,Medium,Sad,57
684,Trade-related query,Trade,Low,Neutral,39
685,Damaged packaging,Packaging,High,Frustrated,63
686,Defective item received,Product,High,Angry,25
687,Defective item received,Product,High,Angry,50
688,Defective item received,Product,High,Angry,69
689,Poor packaging quality,Packaging,Medium,Sad,21
690,Damaged packaging,Packaging,High,Frustrated,55
691,Product stopped working,Product,High,Angry,63
692,Defective item received,Product,High,Angry,20
693,Damaged packaging,Packaging,High,Frustrated,15
694,Poor packaging quality,Packaging,Medium,Sad,1
695,Defective item received,Product,High,Angry,39
696,Defective item received,Product,High,Angry,65
697,Inquiry about pricing,Trade,Low,Neutral,63
698,Product malfunctioning,Product,High,Angry,41
699,Damaged packaging,Packaging,High,Frustrated,70
700,Need bulk order details,Trade,Medium,Neutral,61
701,Defective item received,Product,High,Angry,44
702,Poor packaging quality,Packaging,Medium,Sad,22
703,Product stopped working,Product,High,Angry,65
704,Product malfunctioning,Product,High,Angry,12
705,Box was broken,Packaging,High,Frustrated,63
706,Product stopped working,Product,High,Angry,51
707,Product malfunctioning,Product,High,Angry,18
708,Product stopped working,Product,High,Angry,14
709,Need bulk order details,Trade,Medium,Neutral,49
710,Product malfunctioning,Product,High,Angry,50
711,Box was broken,Packaging,High,Frustrated,38
712,Need bulk order details,Trade,Medium,Neutral,36
713,Poor packaging quality,Packaging,Medium,Sad,47
714,Product malfunctioning,Product,High,Angry,22
715,Product malfunctioning,Product,High,Angry,51
716,Damaged packaging,Packaging,High,Frustrated,4
717,Trade-related query,Trade,Low,Neutral,22
718,Need bulk order details,Trade,Medium,Neutral,71
719,Need bulk order details,Trade,Medium,Neutral,53
720,Trade-related query,Trade,Low,Neutral,16
721,Box was broken,Packaging,High,Frustrated,21
722,Product malfunctioning,Product,High,Angry,10
723,Product stopped working,Product,High,Angry,55
724,Need bulk order details,Trade,Medium,Neutral,33
725,Product stopped working,Product,High,Angry,36
726,Product malfunctioning,Product,High,Angry,62
727,Damaged packaging,Packaging,High,Frustrated,17
728,Damaged packaging,Packaging,High,Frustrated,15
729,Box was broken,Packaging,High,Frustrated,25
730,Damaged packaging,Packaging,High,Frustrated,43
731,Inquiry about pricing,Trade,Low,Neutral,71
732,Inquiry about pricing,Trade,Low,Neutral,69
733,Box was broken,Packaging,High,Frustrated,52
734,Box was broken,Packaging,High,Frustrated,62
735,Inquiry about pricing,Trade,Low,Neutral,62
736,Inquiry about pricing,Trade,Low,Neutral,43
737,Inquiry about pricing,Trade,Low,Neutral,65
738,Box was broken,Packaging,High,Frustrated,32
739,Box was broken,Packaging,High,Frustrated,56
740,Box was broken,Packaging,High,Frustrated,19
741,Damaged packaging,Packaging,High,Frustrated,10
742,Poor packaging quality,Packaging,Medium,Sad,31
743,Product stopped working,Product,High,Angry,39
744,Poor packaging quality,Packaging,Medium,Sad,72
745,Product malfunctioning,Product,High,Angry,42
746,Defective item received,Product,High,Angry,51
747,Product stopped working,Product,High,Angry,15
748,Inquiry about pricing,Trade,Low,Neutral,40
749,Need bulk order details,Trade,Medium,Neutral,64
750,Inquiry about pricing,Trade,Low,Neutral,55
751,Damaged packaging,Packaging,High,Frustrated,3
752,Product malfunctioning,Product,High,Angry,6
753,Box was broken,Packaging,High,Frustrated,70
754,Trade-related query,Trade,Low,Neutral,66
755,Inquiry about pricing,Trade,Low,Neutral,19
756,Trade-related query,Trade,Low,Neutral,68
757,Box was broken,Packaging,High,Frustrated,23
758,Trade-related query,Trade,Low,Neutral,57
759,Need bulk order details,Trade,Medium,Neutral,58
760,Damaged packaging,Packaging,High,Frustrated,46
761,Inquiry about pricing,Trade,Low,Neutral,50
762,Inquiry about pricing,Trade,Low,Neutral,58
763,Need bulk order details,Trade,Medium,Neutral,10
764,Poor packaging quality,Packaging,Medium,Sad,30
765,Trade-related query,Trade,Low,Neutral,37
766,Defective item received,Product,High,Angry,38
767,Trade-related query,Trade,Low,Neutral,25
768,Defective item received,Product,High,Angry,5
769,Box was broken,Packaging,High,Frustrated,37
770,Need bulk order details,Trade,Medium,Neutral,64
771,Need bulk order details,Trade,Medium,Neutral,42
772,Poor packaging quality,Packaging,Medium,Sad,10
773,Trade-related query,Trade,Low,Neutral,47
774,Inquiry about pricing,Trade,Low,Neutral,59
775,Inquiry about pricing,Trade,Low,Neutral,18
776,Product stopped working,Product,High,Angry,7
777,Damaged packaging,Packaging,High,Frustrated,64
778,Box was broken,Packaging,High,Frustrated,22
779,Need bulk order details,Trade,Medium,Neutral,19
780,Box was broken,Packaging,High,Frustrated,55
781,Product stopped working,Product,High,Angry,21
782,Product stopped working,Product,High,Angry,30
783,Trade-related query,Trade,Low,Neutral,39
784,Defective item received,Product,High,Angry,45
785,Product stopped working,Product,High,Angry,39
786,Trade-related query,Trade,Low,Neutral,43
787,Damaged packaging,Packaging,High,Frustrated,3
788,Inquiry about pricing,Trade,Low,Neutral,57
789,Damaged packaging,Packaging,High,Frustrated,1
790,Inquiry about pricing,Trade,Low,Neutral,51
791,Poor packaging quality,Packaging,Medium,Sad,51
792,Box was broken,Packaging,High,Frustrated,10
793,Damaged packaging,Packaging,High,Frustrated,21
794,Product malfunctioning,Product,High,Angry,61
795,Product malfunctioning,Product,High,Angry,13
796,Product malfunctioning,Product,High,Angry,17
797,Need bulk order details,Trade,Medium,Neutral,42
798,Damaged packaging,Packaging,High,Frustrated,54
799,Need bulk order details,Trade,Medium,Neutral,61
800,Product malfunctioning,Product,High,Angry,70
801,Poor packaging quality,Packaging,Medium,Sad,52
802,Defective item received,Product,High,Angry,56
803,Defective item received,Product,High,Angry,40
804,Box was broken,Packaging,High,Frustrated,51
805,Need bulk order details,Trade,Medium,Neutral,36
806,Poor packaging quality,Packaging,Medium,Sad,57
807,Box was broken,Packaging,High,Frustrated,48
808,Box was broken,Packaging,High,Frustrated,7
809,Product stopped working,Product,High,Angry,53
810,Inquiry about pricing,Trade,Low,Neutral,69
811,Defective item received,Product,High,Angry,26
812,Box was broken,Packaging,High,Frustrated,27
813,Box was broken,Packaging,High,Frustrated,4
814,Product stopped working,Product,High,Angry,23
815,Defective item received,Product,High,Angry,39
816,Need bulk order details,Trade,Medium,Neutral,22
817,Inquiry about pricing,Trade,Low,Neutral,41
818,Trade-related query,Trade,Low,Neutral,52
819,Need bulk order details,Trade,Medium,Neutral,32
820,Damaged packaging,Packaging,High,Frustrated,37
821,Need bulk order details,Trade,Medium,Neutral,18
822,Product stopped working,Product,High,Angry,15
823,Damaged packaging,Packaging,High,Frustrated,12
824,Trade-related query,Trade,Low,Neutral,43
825,Product malfunctioning,Product,High,Angry,51
826,Trade-related query,Trade,Low,Neutral,72
827,Trade-related query,Trade,Low,Neutral,42
828,Damaged packaging,Packaging,High,Frustrated,29
829,Need bulk order details,Trade,Medium,Neutral,70
830,Product stopped working,Product,High,Angry,19
831,Trade-related query,Trade,Low,Neutral,45
832,Product malfunctioning,Product,High,Angry,23
833,Product stopped working,Product,High,Angry,5
834,Need bulk order details,Trade,Medium,Neutral,54
835,Defective item received,Product,High,Angry,59
836,Damaged packaging,Packaging,High,Frustrated,17
837,Need bulk order details,Trade,Medium,Neutral,66
838,Trade-related query,Trade,Low,Neutral,18
839,Need bulk order details,Trade,Medium,Neutral,5
840,Product malfunctioning,Product,High,Angry,19
841,Product stopped working,Product,High,Angry,59
842,Product malfunctioning,Product,High,Angry,52
843,Poor packaging quality,Packaging,Medium,Sad,56
844,Product malfunctioning,Product,High,Angry,34
845,Poor packaging quality,Packaging,Medium,Sad,45
846,Inquiry about pricing,Trade,Low,Neutral,5
847,Damaged packaging,Packaging,High,Frustrated,43
848,Product stopped working,Product,High,Angry,41
849,Trade-related query,Trade,Low,Neutral,8
850,Product malfunctioning,Product,High,Angry,69
851,Product stopped working,Product,High,Angry,22
852,Damaged packaging,Packaging,High,Frustrated,20
853,Box was broken,Packaging,High,Frustrated,38
854,Need bulk order details,Trade,Medium,Neutral,71
855,Need bulk order details,Trade,Medium,Neutral,20
856,Need bulk order details,Trade,Medium,Neutral,17
857,Box was broken,Packaging,High,Frustrated,58
858,Need bulk order details,Trade,Medium,Neutral,51
859,Product malfunctioning,Product,High,Angry,15
860,Need bulk order details,Trade,Medium,Neutral,65
861,Trade-related query,Trade,Low,Neutral,33
862,Inquiry about pricing,Trade,Low,Neutral,56
863,Inquiry about pricing,Trade,Low,Neutral,43
864,Trade-related query,Trade,Low,Neutral,30
865,Poor packaging quality,Packaging,Medium,Sad,35
866,Need bulk order details,Trade,Medium,Neutral,48
867,Product stopped working,Product,High,Angry,34
868,Product stopped working,Product,High,Angry,31
869,Poor packaging quality,Packaging,Medium,Sad,41
870,Poor packaging quality,Packaging,Medium,Sad,8
871,Product malfunctioning,Product,High,Angry,52
872,Product stopped working,Product,High,Angry,25
873,Product stopped working,Product,High,Angry,70
874,Need bulk order details,Trade,Medium,Neutral,53
875,Inquiry about pricing,Trade,Low,Neutral,1
876,Box was broken,Packaging,High,Frustrated,23
877,Poor packaging quality,Packaging,Medium,Sad,59
878,Poor packaging quality,Packaging,Medium,Sad,51
879,Trade-related query,Trade,Low,Neutral,4
880,Trade-related query,Trade,Low,Neutral,51
881,Damaged packaging,Packaging,High,Frustrated,20
882,Product malfunctioning,Product,High,Angry,7
883,Box was broken,Packaging,High,Frustrated,34
884,Product stopped working,Product,High,Angry,18
885,Box was broken,Packaging,High,Frustrated,21
886,Product malfunctioning,Product,High,Angry,18
887,Product stopped working,Product,High,Angry,70
888,Product malfunctioning,Product,High,Angry,42
889,Product stopped working,Product,High,Angry,60
890,Need bulk order details,Trade,Medium,Neutral,58
891,Damaged packaging,Packaging,High,Frustrated,56
892,Product malfunctioning,Product,High,Angry,67
893,Poor packaging quality,Packaging,Medium,Sad,72
894,Product stopped working,Product,High,Angry,65
895,Product stopped working,Product,High,Angry,38
896,Need bulk order details,Trade,Medium,Neutral,11
897,Product malfunctioning,Product,High,Angry,23
898,Product stopped working,Product,High,Angry,66
899,Inquiry about pricing,Trade,Low,Neutral,45
900,Trade-related query,Trade,Low,Neutral,16
901,Inquiry about pricing,Trade,Low,Neutral,36
902,Inquiry about pricing,Trade,Low,Neutral,48
903,Box was broken,Packaging,High,Frustrated,8
904,Defective item received,Product,High,Angry,54
905,Poor packaging quality,Packaging,Medium,Sad,14
906,Trade-related query,Trade,Low,Neutral,34
907,Damaged packaging,Packaging,High,Frustrated,53
908,Need bulk order details,Trade,Medium,Neutral,54
909,Defective item received,Product,High,Angry,2
910,Product stopped working,Product,High,Angry,58
911,Product malfunctioning,Product,High,Angry,6
912,Product malfunctioning,Product,High,Angry,36
913,Inquiry about pricing,Trade,Low,Neutral,39
914,Defective item received,Product,High,Angry,53
915,Product malfunctioning,Product,High,Angry,28
916,Inquiry about pricing,Trade,Low,Neutral,40
917,Inquiry about pricing,Trade,Low,Neutral,24
